"|","time","accelerations__z","accelerations__y","accelerations__x","rotation__gamma","rotation__alpha","rotation__beta","uuid","location__longitude","location__latitude"
"-JlgINgxagYQMj1n35gP","1427746162571","7.429207801818848","6.864774703979492","-1.4233529567718506","-0.01757686398923397","0.011451592668890953","0.23568975925445557","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgI4I0_un-N74g9yL_","1427746083081","8.56884765625","5.615001678466797","-0.5003881454467773","0.05060006305575371","0.06205165386199951","0.01438106968998909","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgL2n7cWW7m0xi3fEG","1427746862925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfxIwATnRDHuJjejeW","1427740376975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgTOnfzFJwZV2USibj","1427749051132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfyB4twHePTZ_suF8Q","1427740606973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-Jlfxo9dGsuzurocIWqs","1427740508973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgWhcBrupHbO-3rQFu","1427749917869","3.511695384979248","4.417900562286377","1.3730746507644653","-0.14247912168502808","0.5131911635398865","0.16458335518836975","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgTkVoPHA7u0spF7BV","1427749144132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgH0P9zmbkLOk6u37k","1427745805016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgWE_eDxoOkUgLAm-v","1427749794835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlfznMHA1kijJu6utDf","1427741029974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNmALbyCxjks-eJSm","1427747577365","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgV81FdAWhUmhFBR2r","1427749505835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgW7VWZFXdULAWdjJR","1427749765834","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgHt3Gf0GdQguzu83k","1427746032992","8.841787338256836","4.698620796203613","-0.08080431073904037","0.06471481919288635","0.04127899929881096","0.009054748341441154","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgW7FxLKBRPKKFPXMJ","1427749764835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgKWrD2vq8GQUOreyE","1427746723924","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgINwdoXqviYKYD87x","1427746163575","7.429207801818848","6.864774703979492","-1.4233529567718506","-0.01757686398923397","0.011451592668890953","0.23568975925445557","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgWKvsO2PMBHkFnHjB","1427749820834","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlfzrkX__DUUwLgfaUo","1427741047974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfyZ09ve2sBsySrN-u","1427740704974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-Jlfyy81kyDCKwnAMv7j","1427740811974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgM_EsoMaKcz133mrO","1427747262077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfzUL0aKrlNeL7dF_4","1427740947973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgGl2HPxgB5MputB48","1427745738016","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgSoS3cz6PpT_FZVgJ","1427748898132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgVO9oITC4_XSQZnK7","1427749571920","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgX0e14I69FmO62nHU","1427749999912","7.219715118408203","5.30195951461792","-0.03711012750864029","-0.36858150362968445","0.16644756495952606","-0.310524582862854","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgJvm5WfsVzFrfUHAD","1427746567936","6.358999729156494","4.073135852813721","6.56071138381958","0.004793690051883459","0.08655273914337158","-0.006924218963831663","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlb5iRu2XWa2bYaIRuT","1427658957787","4.275445461273193","8.848969459533691","0.8529343605041504","0.000798948341980577","0.06631271541118622","0.0013315805699676275","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532726","47.472709"
"-JlgK-QGpt6A8HQ2rmt2","1427746586964","17.325639724731445","-5.214571475982666","7.104793548583984","2.9880669116973877","5.574795246124268","2.111886739730835","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgXGk1-YngO_3snLqa","1427750065835","16.744447708129883","0.1322796493768692","-2.0614075660705566","-1.1334413290023804","-0.1786981076002121","-1.515338659286499","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgLTYbTI1zjFTBNQfy","1427746972525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgJ_lsWaVON1t3G2kt","1427746477821","5.654505729675293","1.722628116607666","5.669469833374023","-1.4615428447723389","0.23036344349384308","0.29827404022216797","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlb5jfQq7IYZIVFvQ0T","1427658962812","8.06307315826416","2.6856956481933594","6.634931564331055","1.9981697797775269","0.5222458839416504","-0.7052050828933716","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532701","47.472708"
"-JlgWD6uhfwneKQcHceV","1427749788835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlfxF18vIETBwJeIt1q","1427740360973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgNnd6FCD30h026LXb","1427747583366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzOyJX3sTsg3x70P7","1427740925976","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKvz73Gcb3Jy3msfc","1427746830925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgTqr2bQhnF6WYyCp8","1427749170132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgHDLGBzqB3VHQAI-d","1427745858016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgKso-Im8vDsS6W9Pk","1427746817925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgOIbzQQMtYynl7qaf","1427747714366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgNawbLOPx21BVClqH","1427747531366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgWBtmy-4i1bBDENdf","1427749783835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgVzyxrVVTfhMHWHTD","1427749730899","9.294290542602539","5.656899929046631","0.6889315247535706","0.5491438508033752","0.0721716657280922","0.7411577701568604","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgL6CsD84Bywpd4OWm","1427746876925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWj4zM-zihxLX6zZ_","1427749923876","3.318363666534424","4.350862979888916","2.24935245513916","-0.27403926849365234","0.3880225718021393","0.19334550201892853","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgSxUBHRHsq5-c-btL","1427748935132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgGPPqdjcI2m2i6hYG","1427745646256","6.032789707183838","7.249044418334961","-2.6138696670532227","0.25619611144065857","0.41252365708351135","0.47564056515693665","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfzpJJaO7ScaYHfQCJ","1427741037976","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfzrGHVGbm7b6hmKCw","1427741045974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNOkrKtiU_iqkidZo","1427747477366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzPh9mh8RV64sT3vw","1427740928974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgGgPP7lYLI66c5OHm","1427745719016","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgKztF8HAuXW73qIiI","1427746846925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgHXVDJPXSwf1qXCKa","1427745940572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgW2OsHhZDRBWl2Xcc","1427749744916","7.936180114746094","6.105813026428223","2.3546974658966064","0.4532700181007385","0.5717806816101074","-0.2852245569229126","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgVhe0uRaGxNtps38W","1427749655835","10.220248222351074","3.02986216545105","-4.7836151123046875","1.3121395111083984","-0.018908444792032242","-1.679922103881836","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgOJaUWfCG0NT-nCzM","1427747718366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgGm0pfWnxp42ZjpDj","1427745742017","6.044162273406982","2.4145524501800537","-1.113303780555725","0.583764910697937","2.785400152206421","0.39388152956962585","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgIR6kVfeu5TZ7KBMB","1427746176572","6.144120216369629","6.91146183013916","-0.7882909178733826","-0.08894958347082138","0.23995082080364227","-0.7395598292350769","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgGwlHVp61fY89BeCc","1427745786016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgLkrUD673HrNOaJes","1427747047525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgMIAc9eICVd513ewb","1427747188077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVKU7KeMS7QJxzv13","1427749556835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfxLc0h5w3m5G1YHuF","1427740387973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-JlgWoh3ujtcgXg5IZEi","1427749946857","10.878055572509766","5.008071422576904","-1.371279001235962","0.72437983751297","0.41731736063957214","-0.4074636399745941","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgWa29W2m6UFLS-ABZ","1427749886835","6.3302693367004395","2.8095955848693848","1.1300631761550903","3.163036584854126","0.5850964784622192","-0.07696535438299179","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgX8y094_ZEbAnJfQ3","1427750033962","11.867459297180176","0.8732850551605225","3.7427358627319336","0.5427522659301758","0.3278351426124573","-0.4628573954105377","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgHraUWOdfBBTUan5M","1427746026985","8.734047889709473","4.390965938568115","0.15801730751991272","-0.10865697264671326","0.015180018730461597","-0.09374327212572098","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgK3JrhuQ6hJqDPP7U","1427746602925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
